8	0
147	1
233	2
242	3
259	4
302	5
319	6
336	7
427	8
485	9
521	10
538	11
620	12
788	13
819	14
913	15
970	16
1016	17
1033	18
1049	19
1094	20
1103	21
1113	22
1149	23
1263	24
1296	25
1320	26
1328	27
1352	28
1423	29
1455	30
1505	31
1557	32
1701	33
1751	34
1774	35
1856	36
1933	37
1952	38
1987	39
2022	40
2151	41
2300	42
2315	43
2330	44
2367	45
2437	46
2487	47
2498	48
2549	49
2570	50
2586	51
2611	52
2636	53
2701	54
2716	55
2748	56
2831	57
2911	58
2934	59
2952	60
2961	61
2989	62
3032	63
3083	64
3122	65
3220	66
3233	67
3257	68
3279	69
3337	70
3396	71
3421	72
3454	73
3513	74
3539	75
3568	76
3646	77
3789	78
3817	79
3836	80
3914	81
3943	82
3957	83
4109	84
4135	85
4154	86
4188	87
4237	88
4324	89
4363	90
4488	91
4549	92
4681	93
4717	94
4742	95
4762	96
4795	97
4828	98
4911	99
4977	100
5024	101
5075	102
5108	103
5186	104
5251	105
5266	106
5323	107
5424	108
5478	109
5606	110
5648	111
5817	112
5863	113
6020	114
6047	115
6067	116
6092	117
6120	118
6141	119
6157	120
6186	121
6195	122
6263	123
6403	124
6452	125
6510	126
6548	127
6585	128
6652	129
6663	130
6677	131
6704	132
6796	133
6862	134
6934	135
6995	136
7050	137
7066	138
7105	139
7122	140
7175	141
7212	142
7268	143
7275	144
7290	145
7328	146
7379	147
7396	148
7506	149
7558	150
7706	151
7740	152
7779	153
7843	154
7865	155
7924	156
7948	157
8016	158
8039	159
8068	160
8216	161
8232	162
8336	163
8351	164
8373	165
8386	166
8408	167
8445	168
8452	169
8484	170
8554	171
8612	172
8622	173
8670	174
8680	175
8691	176
8716	177
8743	178
8775	179
8794	180
8905	181
8953	182
8974	183
8997	184
9016	185
9054	186
9106	187
9145	188
9152	189
9167	190
9198	191
9307	192
9402	193
9440	194
9469	195
9486	196
9548	197
9566	198
9578	199
9600	200
9660	201
9689	202
9766	203
9796	204
9909	205
9917	206
9928	207
9985	208
10054	209
10178	210
10192	211
10235	212
10253	213
10289	214
10327	215
10376	216
10425	217
10486	218
10510	219
10523	220
10567	221
10587	222
10620	223
10654	224
10680	225
10691	226
10725	227
10740	228
10808	229
10831	230
10885	231
10949	232
10990	233
11001	234
11042	235
11081	236
11109	237
11144	238
11166	239
11260	240
11274	241
11295	242
11428	243
11475	244
11568	245
11604	246
11636	247
11690	248
11699	249
11713	250
11721	251
11729	252
11779	253
11829	254
11844	255
11853	256
11896	257
11996	258
12003	259
12025	260
12074	261
12098	262
12155	263
12205	264
12299	265
12353	266
12366	267
12417	268
12476	269
12506	270
12529	271
12587	272
12623	273
12667	274
12690	275
12708	276
12751	277
12804	278
12829	279
12874	280
12885	281
12925	282
12976	283
12994	284
13062	285
13084	286
13102	287
13129	288
13161	289
13191	290
13214	291
13222	292
13229	293
13293	294
13320	295
13356	296
13366	297
13434	298
13469	299
13629	300
13642	301
13676	302
13691	303
13713	304
13724	305
13783	306
13791	307
13913	308
13936	309
13973	310
13994	311
14030	312
14048	313
14067	314
14077	315
14206	316
14288	317
14323	318
14386	319
14426	320
14486	321
14497	322
14579	323
14631	324
14653	325
14666	326
14677	327
14735	328
14759	329
14876	330
14966	331
14974	332
14998	333
15012	334
15049	335
15067	336
15092	337
15116	338
15180	339
15211	340
15260	341
15298	342
15318	343
15408	344
15464	345
15494	346
15526	347
15554	348
15565	349
15624	350
15728	351
15766	352
15784	353
15800	354
15807	355
15905	356
15991	357
16016	358
16042	359
16080	360
16090	361
16153	362
16162	363
16181	364
16193	365
16205	366
16394	367
16419	368
16495	369
16512	370
16524	371
16553	372
16602	373
16626	374
16643	375
16679	376
16727	377
16834	378
16867	379
16915	380
16935	381
16953	382
16972	383
17102	384
17130	385
17187	386
17210	387
17308	388
17340	389
17397	390
17430	391
17531	392
17555	393
17633	394
17659	395
17684	396
17711	397
17807	398
17855	399
17884	400
18115	401
18144	402
18349	403
18481	404
18588	405
18745	406
18785	407
18924	408
19009	409
19222	410
19320	411
19433	412
19560	413
19622	414
19688	415
19812	416
20181	417
20214	418
20235	419
20269	420
20614	421
20719	422
20889	423
21050	424
21127	425
21307	426
21503	427
21566	428
21619	429
21862	430
22054	431
22091	432
22163	433
22225	434
22546	435
22563	436
22617	437
22681	438
22728	439
22743	440
22919	441
23026	442
23100	443
23135	444
23199	445
23351	446
23367	447
23486	448
23523	449
23595	450
23650	451
23849	452
23948	453
23992	454
24009	455
24096	456
24346	457
24404	458
24571	459
24608	460
24770	461
24802	462
24924	463
25116	464
25253	465
25488	466
25515	467
25702	468
25723	469
25738	470
25795	471
25810	472
25936	473
26018	474
26036	475
26183	476
26200	477
26261	478
26305	479
26497	480
26550	481
26579	482
26623	483
26642	484
26654	485
26679	486
26787	487
26876	488
26954	489
27006	490
27065	491
27143	492
27166	493
27181	494
27229	495
27275	496
27380	497
27443	498
27466	499
27541	500
27624	501
27640	502
27697	503
27748	504
27832	505
27910	506
28049	507
28061	508
28153	509
28206	510
28336	511
28459	512
28550	513
28594	514
28674	515
28803	516
28843	517
28870	518
29167	519
29415	520
29455	521
29480	522
29509	523
29555	524
29658	525
29712	526
29888	527
29921	528
30018	529
30040	530
30064	531
30103	532
30221	533
30261	534
30378	535
30712	536
30815	537
30848	538
30962	539
31272	540
31429	541
31503	542
31602	543
31749	544
31809	545
31942	546
31994	547
32033	548
32059	549
32180	550
32282	551
32415	552
32438	553
32518	554
32542	555
32598	556
32839	557
32981	558
33106	559
33225	560
33457	561
33703	562
33746	563
33804	564
33925	565
34001	566
34047	567
34267	568
34537	569
34764	570
34807	571
34860	572
35010	573
35089	574
35223	575
35289	576
35374	577
35440	578
35480	579
35518	580
