126	0
325	1
346	2
347	3
965	4
994	5
1030	6
1054	7
1251	8
1411	9
1507	10
1553	11
1587	12
1591	13
1875	14
1970	15
1981	16
2051	17
2062	18
2157	19
2323	20
2351	21
2359	22
2376	23
2440	24
2561	25
2829	26
2926	27
2947	28
3218	29
3222	30
3416	31
3433	32
3457	33
3498	34
3799	35
3829	36
3901	37
4009	38
4022	39
4111	40
4122	41
4381	42
4394	43
4440	44
4459	45
4468	46
4479	47
4484	48
4612	49
4629	50
4638	51
4671	52
4734	53
4768	54
4903	55
4970	56
5058	57
5086	58
5168	59
5380	60
6033	61
6037	62
6489	63
6656	64
6682	65
6691	66
6704	67
6794	68
6826	69
6844	70
6854	71
7009	72
7279	73
7335	74
7519	75
7615	76
7774	77
7935	78
7942	79
8086	80
8192	81
8237	82
8399	83
8569	84
8586	85
8608	86
8632	87
8661	88
8721	89
8969	90
9142	91
9214	92
9383	93
9418	94
9512	95
9718	96
9948	97
9975	98
10283	99
10565	100
10708	101
11050	102
11132	103
11135	104
11167	105
11168	106
11460	107
11473	108
11507	109
11518	110
11649	111
11795	112
11937	113
11963	114
11976	115
12059	116
12077	117
12180	118
12221	119
12529	120
12680	121
12827	122
12918	123
13016	124
13297	125
13345	126
13687	127
13778	128
13819	129
13867	130
13994	131
14165	132
14210	133
14219	134
14327	135
14509	136
14564	137
14616	138
14681	139
14794	140
15014	141
15254	142
15256	143
15324	144
15601	145
15656	146
15663	147
15792	148
15963	149
16348	150
16685	151
16769	152
16811	153
16854	154
16886	155
16896	156
16950	157
17102	158
17114	159
17167	160
17171	161
17466	162
17586	163
17649	164
17859	165
17932	166
18035	167
18168	168
18198	169
18355	170
18444	171
18469	172
18549	173
18813	174
18887	175
18951	176
19035	177
19127	178
19262	179
19422	180
19496	181
19947	182
20034	183
20084	184
20135	185
20283	186
20288	187
20312	188
20433	189
20615	190
21174	191
21227	192
21309	193
21531	194
21543	195
21618	196
21875	197
21998	198
22243	199
22371	200
22523	201
22571	202
22978	203
23091	204
23202	205
23225	206
23232	207
23246	208
23260	209
23363	210
23378	211
23451	212
23593	213
23653	214
23842	215
23926	216
23927	217
24197	218
24235	219
24303	220
24340	221
24530	222
24600	223
24737	224
24800	225
25150	226
25170	227
25407	228
25822	229
25895	230
25930	231
25952	232
26056	233
26148	234
26213	235
26293	236
26330	237
26347	238
26401	239
26406	240
26409	241
26477	242
26494	243
26510	244
27321	245
27446	246
27453	247
27456	248
27546	249
27705	250
27792	251
28080	252
28284	253
28349	254
28424	255
28533	256
28591	257
28610	258
28668	259
28823	260
28976	261
29138	262
29186	263
29230	264
29672	265
29850	266
29954	267
30160	268
30183	269
30191	270
30248	271
30403	272
30422	273
30488	274
30514	275
30700	276
30793	277
31191	278
31214	279
31232	280
31386	281
31519	282
31883	283
32095	284
32276	285
32286	286
32466	287
32467	288
32553	289
33068	290
33229	291
33247	292
33306	293
33442	294
33470	295
33497	296
33536	297
33818	298
33892	299
33917	300
33973	301
33980	302
34062	303
34082	304
34251	305
34267	306
34690	307
34901	308
35052	309
35066	310
35085	311
35095	312
35110	313
35133	314
35275	315
35288	316
35349	317
35409	318
35526	319
35568	320
35792	321
35804	322
36156	323
36409	324
36610	325
36624	326
36647	327
36674	328
36677	329
36711	330
36864	331
36944	332
37041	333
37087	334
37127	335
37199	336
37237	337
37242	338
37507	339
37592	340
37593	341
37671	342
37904	343
38032	344
38104	345
38115	346
38132	347
38211	348
38313	349
38342	350
38528	351
